0	0	0	68.3	388	569205
0	0	1	64.7	375	582689
0	0	2	70.2	415	597203
0	0	3	66.8	405	613406
0	0	4	65.0	405	631559
0	0	5	57.1	368	651598
0	0	6	59.8	394	672117
0	0	7	59.5	402	693265
0	0	8	59.4	412	712198
0	0	9	53.9	383	730758
0	0	10	48.5	355	747611
0	0	11	43.7	329	765477
0	0	12	42.5	327	784105
0	1	0	106.8	82	90804
0	1	1	100.5	80	95352
0	1	2	91.7	78	100197
0	1	3	89.9	80	105239
0	1	4	84.4	77	110917
0	1	5	73.8	71	117357
0	1	6	70.6	70	124378
0	1	7	60.1	64	131563
0	1	8	60.6	66	138400
0	1	9	51.2	60	145232
0	1	10	49.9	62	151921
0	1	11	54.8	72	158854
0	1	12	52.9	72	165940
1	0	0	72.3	2263	3201696
1	0	1	71.4	2272	3264094
1	0	2	66.6	2153	3326879
1	0	3	63.5	2086	3388685
1	0	4	60.7	2023	3448453
1	0	5	60.2	2036	3504226
1	0	6	58.0	1983	3560688
1	0	7	55.1	1920	3623148
1	0	8	52.2	1855	3694848
1	0	9	48.3	1762	3773488
1	0	10	45.7	1698	3852995
1	0	11	43.9	1665	3929687
1	0	12	43.9	1695	4000876
1	1	0	102.0	780	944007
1	1	1	97.6	767	986613
1	1	2	93.9	771	1030149
1	1	3	89.8	763	1073838
1	1	4	88.4	787	1118871
1	1	5	83.1	760	1164651
1	1	6	81.5	781	1210552
1	1	7	78.3	777	1256354
1	1	8	76.2	805	1306914
1	1	9	73.8	814	1361046
1	1	10	69.5	804	1418493
1	1	11	67.6	802	1474179
1	1	12	63.4	785	1529795
2	0	0	67.0	2898	4651719
2	0	1	66.1	2929	4769518
2	0	2	64.5	2925	4890131
2	0	3	61.8	2865	5014730
2	0	4	57.7	2734	5142344
2	0	5	55.8	2701	5271724
2	0	6	54.0	2679	5400292
2	0	7	53.1	2694	5529807
2	0	8	51.2	2660	5665239
2	0	9	49.2	2617	5805955
2	0	10	46.8	2550	5947212
2	0	11	45.1	2521	6083896
2	0	12	43.3	2486	6212721
2	1	0	95.2	788	902836
2	1	1	94.5	798	933887
2	1	2	92.2	795	966542
2	1	3	92.6	815	1002183
2	1	4	90.6	818	1041490
2	1	5	83.5	778	1083749
2	1	6	82.4	793	1127219
2	1	7	79.4	790	1171281
2	1	8	76.9	784	1216843
2	1	9	72.1	757	1263676
2	1	10	68.8	750	1310251
2	1	11	68.4	775	1355123
2	1	12	65.4	774	1398342
3	0	0	79.2	1372	1725268
3	0	1	77.4	1350	1752508
3	0	2	77.8	1368	1783329
3	0	3	76.3	1359	1814934
3	0	4	72.7	1308	1847028
3	0	5	68.7	1250	1879978
3	0	6	66.2	1222	1915175
3	0	7	63.5	1194	1950814
3	0	8	65.5	1249	1984982
3	0	9	62.8	1210	2017132
3	0	10	62.7	1221	2044184
3	0	11	57.9	1144	2067213
3	0	12	60.6	1213	2084359
3	1	0	106.8	51	44242
3	1	1	99.9	47	45392
3	1	2	114.9	54	46535
3	1	3	110.6	53	47850
3	1	4	111.7	53	49175
3	1	5	91.1	43	50603
3	1	6	99.2	45	52163
3	1	7	96.7	46	53731
3	1	8	105.7	53	55287
3	1	9	83.3	42	56827
3	1	10	91.2	45	58424
3	1	11	81.3	40	59949
3	1	12	83.7	44	61371
